file,column,definition,units,data_type,missing_values
supplementary/results/context_interaction_sensitivity.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/context_interaction_sensitivity.csv,bootstrap_sd,SD of estimates across the joint first-order bootstrap replicates.,Score units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/context_interaction_sensitivity.csv,n_records,Number of focal player–match records.,Player–match records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/context_interaction_sensitivity.csv,n_players,Number of focal players contributing to the stated group or model.,Players,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/equal_ping_tier_endpoints.csv,score,"Score coordinate, or named scoring rule in the alternative-weighting analysis.",Score units or category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/equal_ping_tier_endpoints.csv,contrast,Directed comparison; A−B means the first group minus the second. Endpoint contrasts use Diamond−Iron.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/equal_ping_tier_endpoints.csv,estimate,"Estimated mean, mean difference or coefficient described by the file and row labels.",File-specific,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/equal_ping_tier_endpoints.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/equal_ping_tier_endpoints.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/proximate_sample_contrasts.csv,type,"Contrast or analysis type, such as tier endpoint, adjacent-tier or local change.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/proximate_sample_contrasts.csv,contrast,Directed comparison; A−B means the first group minus the second. Endpoint contrasts use Diamond−Iron.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/proximate_sample_contrasts.csv,measure,"Process, overall score or individual indicator being summarized.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/proximate_sample_contrasts.csv,estimate,"Estimated mean, mean difference or coefficient described by the file and row labels.",File-specific,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/proximate_sample_contrasts.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/proximate_sample_contrasts.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/proximate_sample_counts.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/proximate_sample_counts.csv,tier,Competitive tier recorded for focal-player sampling; not necessarily historical match-time rank.,Ordered category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/proximate_sample_counts.csv,n_records,Number of focal player–match records.,Player–match records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/proximate_sample_counts.csv,n_players,Number of focal players contributing to the stated group or model.,Players,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/proximate_sample_counts.csv,n_matches,Number of unique matches for the stated sample or group.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_types_and_timing.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_types_and_timing.csv,objective,Neutral-objective event type.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_types_and_timing.csv,n_matches,Number of unique matches for the stated sample or group.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_types_and_timing.csv,percent,Objective-type share within the stated region or pooled sample.,Percentage,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_types_and_timing.csv,lag_p05,"Waiting time from the actual cut-off to the first subsequent objective, p05.",Seconds,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_types_and_timing.csv,lag_p25,"Waiting time from the actual cut-off to the first subsequent objective, p25.",Seconds,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_types_and_timing.csv,lag_median,"Waiting time from the actual cut-off to the first subsequent objective, median.",Seconds,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_types_and_timing.csv,lag_p75,"Waiting time from the actual cut-off to the first subsequent objective, p75.",Seconds,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_types_and_timing.csv,lag_p95,"Waiting time from the actual cut-off to the first subsequent objective, p95.",Seconds,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_types_and_timing.csv,within_60_seconds,Matches whose first post-window objective occurred within 60 seconds.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
